Column1,IN_PERSONAL_ANNO,IN_PERSONAL_MES,VC_PERSONAL_REGIMEN_LABORAL,VC_PERSONAL_CARGO,VC_PERSONAL_DEPENDENCIA,MO_PERSONAL_REMUNERACIONES,MO_PERSONAL_HONORARIOS,MO_PERSONAL_INCENTIVO,MO_PERSONAL_GRATIFICACION,MO_PERSONAL_OTROS_BENEFICIOS,MO_PERSONAL_TOTAL,VC_PERSONAL_OBSERVACIONES,FEC_REG,gender,male,female
113,2019,7,1,TECNICO,OFICINA DE COMUNICACIONES E IMAGEN INSTITUCIONAL,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,female,0,1
116,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
117,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE SEGUIMIENTO Y EVALUACION DE POLITICAS,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
124,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL AGRICOLA,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,female,0,1
127,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE SEGUIMIENTO Y EVALUACION DE POLITICAS,3400,0,0,0,300,3700,,8/13/2019 5:16:32 PM,female,0,1
135,2019,7,1,TECNICO,OFICINA DE TESORERÃA,4500,0,0,0,300,4800,,8/13/2019 5:16:32 PM,female,0,1
138,2019,7,1,TECNICO,PROCURADURÃA PÃšBLICA,4300,0,0,0,300,4600,,8/13/2019 5:16:32 PM,female,0,1
142,2019,7,1,TECNICO,DIRECCIÃ“N AGRICOLA,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,female,0,1
143,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
144,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,5300,0,0,0,300,5600,,8/13/2019 5:16:32 PM,female,0,1
145,2019,7,1,TECNICO,DESPACHO VICEMINISTERIAL DE POLÃTICAS AGRARIAS,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,female,0,1
148,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,4500,0,0,0,300,4800,,8/13/2019 5:16:32 PM,female,0,1
152,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
153,2019,7,1,TECNICO,OFICINA GENERAL DE ADMINISTRACIÃ“N,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
154,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTUDIOS ECONÃ“MICOS E INFORMACIÃ“N AGRARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
156,2019,7,1,TECNICO,DIRECCIÃ“N DE SEGUIMIENTO Y EVALUACIÃ“N DE POLÃTICAS,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
165,2019,7,1,TECNICO,PROCURADURÃA PÃšBLICA,4300,0,0,0,300,4600,,8/13/2019 5:16:32 PM,female,0,1
167,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
172,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,1500,0,0,0,300,1800,,8/13/2019 5:16:32 PM,male,1,0
176,2019,7,1,TECNICO,OFICINA DE TESORERÃA,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
177,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,male,1,0
179,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
180,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE SEGUIMIENTO Y EVALUACION DE POLITICAS,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
181,2019,7,1,TECNICO,OFICINA DE TESORERÃA,4500,0,0,0,300,4800,,8/13/2019 5:16:32 PM,female,0,1
182,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,male,1,0
184,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE ARTICULACIÃ“N INTERGUBERNAMENTAL,2800,0,0,0,300,3100,,8/13/2019 5:16:32 PM,male,1,0
186,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,2000,0,0,0,300,2300,,8/13/2019 5:16:32 PM,female,0,1
188,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,2500,0,0,0,300,2800,,8/13/2019 5:16:32 PM,male,1,0
190,2019,7,1,TECNICO,PROCURADURÃA PÃšBLICA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
194,2019,7,1,TECNICO,UNIDAD DE LOGISTICA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
196,2019,7,1,TECNICO,OFICINA DE COMUNICACIONES E IMAGEN INSTITUCIONAL,8000,0,0,0,300,8300,,8/13/2019 5:16:32 PM,male,1,0
198,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE INFRAESTRUCTURA AGRARIA Y RIEGO,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
200,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,2500,0,0,0,300,2800,,8/13/2019 5:16:32 PM,male,1,0
205,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
207,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE INFRAESTRUCTURA AGRARIA Y RIEGO,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,female,0,1
214,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
215,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,4500,0,0,0,300,4800,,8/13/2019 5:16:32 PM,female,0,1
218,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,2700,0,0,0,300,3000,,8/13/2019 5:16:32 PM,male,1,0
219,2019,7,1,TECNICO,OFICINA GENERAL DE PLANEAMIENTO Y PRESUPUESTO,3700,0,0,0,300,4000,,8/13/2019 5:16:32 PM,female,0,1
222,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,2534,0,0,0,300,2834,,8/13/2019 5:16:32 PM,female,0,1
223,2019,7,1,TECNICO,UNIDAD DE GESTION DOCUMENTARIA,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,female,0,1
224,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,2800,0,0,0,300,3100,,8/13/2019 5:16:32 PM,male,1,0
226,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
246,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,female,0,1
248,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
249,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE ARTICULACIÃ“N INTERGUBERNAMENTAL,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,female,0,1
250,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,male,1,0
256,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
257,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,5500,0,0,0,300,5800,,8/13/2019 5:16:32 PM,female,0,1
260,2019,7,1,TECNICO,PROCURADURÃA PÃšBLICA,1500,0,0,0,300,1800,,8/13/2019 5:16:32 PM,female,0,1
264,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,2700,0,0,0,300,3000,,8/13/2019 5:16:32 PM,male,1,0
267,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,male,1,0
269,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,male,1,0
271,2019,7,1,TECNICO,DIRECCIÃ“N DE EVALUACIÃ“N DE LOS RECURSOS NATURALES.,2500,0,0,0,300,2800,,8/13/2019 5:16:32 PM,male,1,0
291,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE SANEAMIENTO DE LA PROPIEDAD AGRARIA Y CATASTRO RURAL,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,female,0,1
300,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,male,1,0
303,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,2700,0,0,0,300,3000,,8/13/2019 5:16:32 PM,female,0,1
308,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
309,2019,7,1,TECNICO,DIRECCIÃ“N DE GESTIÃ“N AMBIENTAL AGRARIA,2500,0,0,0,300,2800,,8/13/2019 5:16:32 PM,male,1,0
311,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
315,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,1700,0,0,0,300,2000,,8/13/2019 5:16:32 PM,female,0,1
317,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
319,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTUDIOS ECONÃ“MICOS E INFORMACIÃ“N AGRARIA,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,male,1,0
325,2019,7,1,TECNICO,OFICINA DE TESORERÃA,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
329,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,3800,0,0,0,300,4100,,8/13/2019 5:16:32 PM,female,0,1
330,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE INFRAESTRUCTURA AGRARIA Y RIEGO,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
332,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,male,1,0
334,2019,7,1,TECNICO,OFICINA DE CONTABILIDAD,4500,0,0,0,300,4800,,8/13/2019 5:16:32 PM,male,1,0
338,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
342,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,2500,0,0,0,300,2800,,8/13/2019 5:16:32 PM,female,0,1
345,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,1500,0,0,0,300,1800,,8/13/2019 5:16:32 PM,male,1,0
352,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,2500,0,0,0,300,2800,,8/13/2019 5:16:32 PM,female,0,1
355,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE SEGUIMIENTO Y EVALUACION DE POLITICAS,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
356,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,4200,0,0,0,300,4500,,8/13/2019 5:16:32 PM,male,1,0
357,2019,7,1,TECNICO,DIRECCIÃ“N AGRICOLA,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,female,0,1
360,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
367,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,male,1,0
373,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
374,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
375,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
377,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTUDIOS ECONÃ“MICOS E INFORMACIÃ“N AGRARIA,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
378,2019,7,1,TECNICO,OFICINA DE TESORERÃA,2200,0,0,0,300,2500,,8/13/2019 5:16:32 PM,male,1,0
379,2019,7,1,TECNICO,OFICINA DE CONTABILIDAD,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
385,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE INFRAESTRUCTURA AGRARIA Y RIEGO,1800,0,0,0,300,2100,,8/13/2019 5:16:32 PM,male,1,0
393,2019,7,1,TECNICO,Ã“RGANO DE CONTROL INSTITUCIONAL,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,female,0,1
411,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,1700,0,0,0,300,2000,,8/13/2019 5:16:32 PM,male,1,0
423,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
424,2019,7,1,TECNICO,OFICINA DE TESORERÃA,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
426,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
431,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE ASUNTOS AMBIENTALES AGRARIOS,2500,0,0,0,300,2800,,8/13/2019 5:16:32 PM,male,1,0
433,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,3700,0,0,0,300,4000,,8/13/2019 5:16:32 PM,male,1,0
441,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE INFRAESTRUCTURA AGRARIA Y RIEGO,1800,0,0,0,300,2100,,8/13/2019 5:16:32 PM,female,0,1
444,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
448,2019,7,1,TECNICO,OFICINA GENERAL DE ADMINISTRACIÃ“N,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
451,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,6000,0,0,0,300,6300,,8/13/2019 5:16:32 PM,female,0,1
456,2019,7,1,TECNICO,SECRETARÃA GENERAL,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
464,2019,7,1,TECNICO,DESPACHO VICEMINISTERIAL DE POLÃTICAS AGRARIAS,6000,0,0,0,300,6300,,8/13/2019 5:16:32 PM,female,0,1
470,2019,7,1,TECNICO,OFICINA GENERAL DE ASESORÃA JURÃDICA,2500,0,0,0,300,2800,,8/13/2019 5:16:32 PM,female,0,1
475,2019,7,1,TECNICO,DIRECCIÃ“N DE FINANCIAMIENTO Y SEGURO AGRARIO,3800,0,0,0,300,4100,,8/13/2019 5:16:32 PM,male,1,0
476,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
480,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,5000,0,0,0,300,5300,,8/13/2019 5:16:32 PM,male,1,0
492,2019,7,1,TECNICO,OFICINA DE PRESUPUESTO,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,male,1,0
503,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE INFRAESTRUCTURA AGRARIA Y RIEGO,2500,0,0,0,300,2800,,8/13/2019 5:16:32 PM,female,0,1
506,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
511,2019,7,1,TECNICO,OFICINA DE COMUNICACIONES E IMAGEN INSTITUCIONAL,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,male,1,0
521,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
525,2019,7,1,TECNICO,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,male,1,0
528,2019,7,1,TECNICO,OFICINA GENERAL DE ASESORÃA JURÃDICA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,male,1,0
529,2019,7,1,TECNICO,OFICINA DE PRESUPUESTO,5500,0,0,0,300,5800,,8/13/2019 5:16:32 PM,male,1,0
533,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
534,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,4000,0,0,0,300,4300,,8/13/2019 5:16:32 PM,male,1,0
541,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
546,2019,7,1,TECNICO,OFICINA DE PROGRAMACIÃ“N MULTIANUAL DE INVERSIONES,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
549,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
555,2019,7,1,TECNICO,OFICINA DE COMUNICACIONES E IMAGEN INSTITUCIONAL,7000,0,0,0,300,7300,,8/13/2019 5:16:32 PM,female,0,1
562,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,4500,0,0,0,300,4800,,8/13/2019 5:16:32 PM,female,0,1
564,2019,7,1,TECNICO,DIRECCIÃ“N DE ESTADÃSTICA AGRARIA,2000,0,0,0,300,2300,,8/13/2019 5:16:32 PM,male,1,0
569,2019,7,1,TECNICO,OFICINA DE TECNOLOGÃA DE LA INFORMACIÃ“N,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
573,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE GANADERIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
575,2019,7,1,TECNICO,OFICINA DE COOPERACIÃ“N INTERNACIONAL,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
578,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE ARTICULACIÃ“N INTERGUBERNAMENTAL,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
580,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE ASUNTOS AMBIENTALES AGRARIOS,2200,0,0,0,300,2500,,8/13/2019 5:16:32 PM,female,0,1
585,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
587,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
588,2019,7,1,TECNICO,OFICINA DE PROGRAMACIÃ“N MULTIANUAL DE INVERSIONES,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
592,2019,7,1,TECNICO,DIRECCIÃ“N DE POLÃTICAS Y NORMATIVIDAD AGRARIA,3000,0,0,0,300,3300,,8/13/2019 5:16:32 PM,female,0,1
594,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
595,2019,7,1,TECNICO,PROCURADURÃA PÃšBLICA,2000,0,0,0,300,2300,,8/13/2019 5:16:32 PM,male,1,0
596,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE INFRAESTRUCTURA AGRARIA Y RIEGO,1800,0,0,0,300,2100,,8/13/2019 5:16:32 PM,male,1,0
600,2019,7,1,TECNICO,PROCURADURÃA PÃšBLICA,2000,0,0,0,300,2300,,8/13/2019 5:16:32 PM,female,0,1
603,2019,7,1,TECNICO,OFICINA DE CONTABILIDAD,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
604,2019,7,1,TECNICO,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,female,0,1
606,2019,7,1,TECNICO,SECRETARÃA GENERAL,7000,0,0,0,300,7300,,8/13/2019 5:16:32 PM,male,1,0
609,2019,7,1,TECNICO,OFICINA DE COMUNICACIONES E IMAGEN INSTITUCIONAL,6000,0,0,0,300,6300,,8/13/2019 5:16:32 PM,female,0,1
614,2019,7,1,TECNICO,OFICINA DE ATENCIÃ“N A LA CIUDADANIA Y GESTIÃ“N DOCUMENTARIA,3500,0,0,0,300,3800,,8/13/2019 5:16:32 PM,male,1,0
619,2019,7,1,TECNICO,DIRECCIÃ“N GENERAL DE POLÃTICAS AGRARIAS,2500,0,0,0,200,2700,,8/13/2019 5:16:32 PM,female,0,1
632,2019,7,1,TECNICO,SECRETARÃA GENERAL,4000,0,0,0,0,4000,,8/13/2019 5:16:32 PM,female,0,1
633,2019,7,1,TECNICO,PROCURADURÃA PÃšBLICA,3000,0,0,0,0,3000,,8/13/2019 5:16:32 PM,female,0,1
814,2019,7,2,TECNICO ADMINISTRATIVO I,DIRECCION GENERAL AGRICOLA,530.7,0,2783,300,0,3314.03,NINGUNA,8/14/2019 10:09:16 AM,female,0,1
827,2019,7,2,TECNICO ADMINISTRATIVO I,OFICINA GENERAL DE ADMINISTRACION,530.7,0,2783,300,0,3314.03,NINGUNA,8/14/2019 10:09:16 AM,female,0,1
896,2019,7,2,TECNICO ADMINISTRATIVO I,DIRECCION DE ESTUDIOS ECONOMICOS Y ESTADISTICOS,515.1,0,2783,300,0,3298.43,NINGUNA,8/14/2019 10:09:16 AM,male,1,0
908,2019,7,2,TECNICO ADMINISTRATIVO I,OFICINA DE TESORERÃA,507.29,0,2783,300,0,3290.62,NINGUNA,8/14/2019 10:09:16 AM,male,1,0
936,2019,7,3,TECNICO ADMINISTRATIVO I,DIRECCIÃ“N GENERAL DE INFRAESTRUCTURA AGRARIA Y RIEGO,2172,0,0,2367,0,2172,NINGUNA,8/14/2019 10:11:52 AM,female,0,1
776,2019,7,2,TECNICO ADMINISTRATIVO II,OFICINA GENERAL DE ADMINISTRACION,530.7,0,2783,300,0,3314.03,NINGUNA,8/14/2019 10:09:16 AM,female,0,1
828,2019,7,2,TECNICO ADMINISTRATIVO II,DIRECCIÃ“N AGRÃCOLA,522.9,0,2783,300,0,3306.23,NINGUNA,8/14/2019 10:09:16 AM,female,0,1
839,2019,7,2,TECNICO ADMINISTRATIVO II,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,515.1,0,2783,300,0,3298.43,NINGUNA,8/14/2019 10:09:16 AM,male,1,0
903,2019,7,2,TECNICO ADMINISTRATIVO II,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,530.7,0,2783,300,0,3314.03,NINGUNA,8/14/2019 10:09:16 AM,female,0,1
907,2019,7,2,TECNICO ADMINISTRATIVO II,DIRECCION GENERAL AGRICOLA,522.9,0,2783,300,0,3306.23,NINGUNA,8/14/2019 10:09:16 AM,female,0,1
909,2019,7,2,TECNICO ADMINISTRATIVO II,OFICINA DE ABASTECIMIENTO Y PATRIMONIO,522.9,0,2783,300,0,3306.23,NINGUNA,8/14/2019 10:09:16 AM,male,1,0
941,2019,7,3,TECNICO ADMINISTRATIVO II,DIRECCIÃ“N GENERAL DE ASUNTOS AMBIENTALES AGRARIOS,2000,0,0,2180,0,2000,NINGUNA,8/14/2019 10:11:52 AM,female,0,1
699,2019,7,2,TECNICO ADMINISTRATIVO III,DIRECCION DE ESTUDIOS ECONOMICOS Y ESTADISTICOS,530.7,0,2783,300,0,3314.03,NINGUNA,8/14/2019 10:09:16 AM,female,0,1
745,2019,7,2,TECNICO ADMINISTRATIVO III,DIRECCION GENERAL AGRICOLA,583.65,0,3013,300,0,3596.98,NINGUNA,8/14/2019 10:09:16 AM,male,1,0
819,2019,7,2,TECNICO ADMINISTRATIVO III,OFICINA GENERAL DE GESTIÃ“N DE RECURSOS HUMANOS,530.7,0,2783,300,0,3314.03,NINGUNA,8/14/2019 10:09:16 AM,female,0,1
826,2019,7,2,TECNICO ADMINISTRATIVO III,DIRECCION GENERAL DE SEGUIMIENTO Y EVALUACION,566.08,0,2783,300,0,3349.41,NINGUNA,8/14/2019 10:09:16 AM,male,1,0
868,2019,7,2,TECNICO ADMINISTRATIVO III,OFICINA GENERAL DE ADMINISTRACION,530.7,0,2783,300,0,3314.03,NINGUNA,8/14/2019 10:09:16 AM,female,0,1
883,2019,7,2,TECNICO ADMINISTRATIVO III,OFICINA DE CONTABILIDAD,513.38,0,2669,300,0,3182.82,NINGUNA,8/14/2019 10:09:16 AM,male,1,0
884,2019,7,2,TECNICO ADMINISTRATIVO III,DIRECCION DE ESTADISTICA AGRARIA,737.06,0,2783,300,0,3520.39,NINGUNA,8/14/2019 10:09:16 AM,male,1,0
